"codigo";"titulo";"subtitulo";"informacao";"unidade";"estado_conservacao";"situacao";"numero_tombamento";"colecao";"subcolecao";"tipologia";"cedido_a";"data_limite_cessao"
"005359";"SEM TÍTULO";"";"Cartão com dimensões 13,3 x 10,5 cm, imagem em preto e branco, 1970, de Hudinilson Jr.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005360";"SEM TÍTULO";"";"Cartão com dimensões 13,3 x 10,5 cm, imagem em preto e branco, 1970, de Hudinilson Jr.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005361";"SEM TÍTULO";"";"Cartão com dimensões 13,3 x 10,5 cm, imagem em preto e branco, 1970, de Hudinilson Jr.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005362";"SEM TÍTULO";"";"Cartão com dimensões 13,3 x 10,5 cm, imagem em preto e branco, 1970, de Hudinilson Jr.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005363";"SEM TÍTULO";"";"Cartão com dimensões 13,3 x 10,5 cm, imagem em preto e branco, 1970, de Hudinilson Jr.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005364";"SEM TÍTULO";"";"Cartão com dimensões 13,3 x 10,5 cm, imagem em preto e branco, 1970, de Hudinilson Jr.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005365";"SEM TÍTULO";"";"Cartão com dimensões 13,3 x 10,5 cm, imagem em preto e branco, 1970, de Hudinilson Jr.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005366";"SEM TÍTULO";"";"Cartão com dimensões 13,3 x 10,5 cm, imagem em preto e branco, 1970, de Hudinilson Jr.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005367";"SEM TÍTULO";"";"Cartão com dimensões 13,3 x 10,5 cm, imagem em preto e branco, 1970, de Hudinilson Jr.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005368";"SEM TÍTULO";"";"Cartão postal, com dimensões 15 x 10,5 cm, 1982, Julien Blaine";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005369";"SEM TÍTULO";"";"Cartão postal, dimensões 15 x 10,5 cm, 1975, Julien Blaine";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005371";"SEM TÍTULO";"";"Impresso sobre papel, dimensões 21 x 14,8 cm, 1986, Jurgen O. Olbirich";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Impresso";"";""
"005372";"SEM TÍTULO";"";"Impressão gráfica sobre papel, dimensões 15 x 10,3, 1986, Jurgen O. Olbirich.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Impresso";"";""
"005373";"SEM TÍTULO";"";"Impressão sobre papel, dimensões 10,5 x 15 cm, 1986, Jurgen O. Olbirich.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Impresso";"";""
"005374";"SEM TÍTULO";"";"Impressão sobre papel, dimensões 10,5 x 15 cm, 1984, Jurgen O Olbirich.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Impresso";"";""
"005375";"SEM TÍTULO";"";"Impressão sobre papel, dimensões 10,5 x 15 cm, 1984, Jurgen O. Olbirith.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Impresso";"";""
"005376";"SEM TÍTULO";"";"Impressão sobre cartão, 10,5 x 15 cm, sem data, Jurgen O Olbirich.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005391";"SEM TÍTULO";"";"Envelope com impressão, carimbos e manuscrito; dimensões 18,5 x 28 cm, 1982, Ko de Jonge.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Envelope";"";""
"005392";"SEM TÍTULO";"";"Impresso, com inscrições; dimensões 10,2 x 14,5; 1983; Ko de Jonge.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Impresso";"";""
"005398";"SEM TÍTULO";"";"Envelope, dimensões 12,0 x 23,4 cm, 1977, Leonhard Frank Duck.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Envelope";"";""
"005400";"SEM TÍTULO";"";"Xerografia sobre papel, dimensões 27,3 x 21,5, 1970, Leonhard Frank Duck.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Xerox";"";""
"005401";"SEM TÍTULO";"";"Intervenção sobre envelope, dimensões 12 x 23,2 cm, 1979, Leonhard Frank Duck.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Envelope";"";""
"005402";"SEM TÍTULO";"";"Cartão, dimensões 10,5 x 14,8 cm, 1979, Leonhard Frank Duck.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005403";"SEM TÍTULO";"";"Intervenção sobre envelope, dimensões 12 x 15,2 cm, 1980, Leonhard Frank Duck.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Envelope";"";""
"005404";"SEM TÍTULO";"";"Impresso com dimensões 18 x 22,9 cm, 1970, Leonhard Frank Duck.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Impresso";"";""
"005405";"SEM TÍTULO";"";"Impresso sobre papel, dimensões 35,5 x 21,5 cm, 1977, Leonhard Frank Duck.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Impresso";"";""
"005406";"SEM TÍTULO";"";"Impresso sobre papel, dimensões 27,8 x 21,7 cm, 1970, Leonhard Frank Duck.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Impresso";"";""
"005407";"SEM TÍTULO";"";"Xerografia sobre papel, dimensões 29,5 x 21,7 cm, 1970, Leonhard Frank Duck.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Xerox";"";""
"005409";"SEM TÍTULO";"";"Xerografia sobre papel, dimensões 33 x 21,7 cm, 1981, Leonhard Frank Duck.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Xerox";"";""
"005573";"SEM TÍTULO";"";"Cartão postal, com dimensões 8,8 x 11,5 cm, 1979, Luís Catriel.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005574";"SEM TÍTULO";"";"Cartão postal, dimensões 9,2 x 14 cm, 1979, Luís Catriel.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005575";"SEM TÍTULO";"";"Envelope, dimensões 10,5 x 19,2 cm, 1980, Luís Catriel.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Envelope";"";""
"005576";"SEM TÍTULO";"";"Carimbo sobre papel, dimensões 30 x 21 cm, 1980, Luís Catriel.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Carimbo";"";""
"005577";"SEM TÍTULO";"";"Envelope, dimensões 12,5 x 18,5 cm, 1978, Luís Catriel.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Envelope";"";""
"005579";"SEM TÍTULO";"";"Impresso sobre papel, dimensões 17,2 x 15 cm, 1977, Luís Catriel.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Impresso";"";""
"005585";"SEM TÍTULO";"";"Envelope, dimensões 12,2 x 17,4 cm, 1977, Luís Catriel.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Envelope";"";""
"005587";"SEM TÍTULO";"";"Envelope, dimensões 11,4 x 16 cm, 1977, Luís Catriel.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Envelope";"";""
"005591";"SEM TÍTULO";"";"Cartão, com dimensões 10 x 14 cm, 1980, Koil L. M.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005592";"SEM TÍTULO";"";"Cartão manuscrito e com carimbo, dimensões 14,7 x 9,3 cm, 1978, Luís.";"Núcleo de Arte e Cultura";"REGULAR";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005593";"SEM TÍTULO";"";"Cartão, dimensões 15 x 9,3 cm, 1970, Luís.";"Núcleo de Arte e Cultura";"REGULAR";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005594";"SEM TÍTULO";"";"Cartão, dimensões 9,7 x 15 cm, 1970, Luís.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005595";"SEM TÍTULO";"";"Cartão, dimensões 9,5 x 15 cm, 1970, Luís.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005596";"SEM TÍTULO";"";"Cartão, dimensões 15 x 9,5 cm, 1970, Luís.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005597";"SEM TÍTULO";"";"Cartão, dimensões 15,5 x 10 cm, 1970, Luís.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005598";"SEM TÍTULO";"";"Carimbo sobre papel, dimensões 31 x 21,5 cm, 1970, Luís";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Carimbo";"";""
"005599";"SEM TÍTULO";"";"Carimbo sobre papel, dimensões 15 x 10,8 cm, 1970, Luís";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Carimbo";"";""
"005600";"SEM TÍTULO";"";"Cartão, dimensões 16 x 11 cm, 1970, Luís.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005601";"SEM TÍTULO";"";"Cartão, dimensões 14,5 x 11 cm, 1980, Luís.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005602";"SEM TÍTULO";"";"Cartão, dimensões 10 x 15 cm, 1970, Luís.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005615";"SEM TÍTULO";"";"Impresso, dimensões 33 x 21,5 cm, 1977, Luis Guardia Neto.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Impresso";"";""
"005616";"SEM TÍTULO";"";"Envelope, dimensões 33 x 24 cm, 1977, Luiz Guardia Neto.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Envelope";"";""
"005617";"SEM TÍTULO";"";"Envelope, dimensões 18,5 x 26,2 cm, Menchu Lamas.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Envelope";"";""
"005618";"SEM TÍTULO";"";"Envelope, dimensões 28 x 21,6 cm, 1984, Michiko-Shiokawa.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Envelope";"";""
"005620";"SEM TÍTULO";"";"Cartão postal, dimensões 8,5 x 18,5 cm, 1984, Nilberto Gomes";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005622";"SEM TÍTULO";"";"Cartão postal, dimensões 10,3 x 15,3 cm, 1983, Pádua Ramalho.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005629";"SEM TÍTULO";"";"Envelope, dimensões 12 x 23,5 cm, 1977, Paulo Bruscky.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Colagem";"";""
"005636";"SEM TÍTULO";"";"Envelope, dimensões 12 x 15 cm, 1977, Paulo Bruscky.";"Núcleo de Arte e Cultura";"RUIM";"EM_ACERVO";"";"Arte Correio";"";"Envelope";"";""
"005637";"SEM TÍTULO";"";"Intervenção sobre rótulo de papel, dimensões 7,5 x 10 cm, 1977, Paulo Bruscky.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005673";"SEM TÍTULO";"";"Carta, dimensões 29,5 x 21 cm, 1985, Roberto da Silva.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Carta Convite";"";""
"005685";"SEM TÍTULO";"";"Carta, dimensões 29,5 x 21 cm, 1985, Roberto da Silva.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Carta Convite";"";""
"005688";"SEM TÍTULO";"";"Envelope, dimensões 11 x 23 cm, 1985, Roberto da Silva.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Envelope";"";""
"005691";"SEM TÍTULO";"";"Envelope, dimensões 22,5 x 32 cm, 1981, Rogério Nazari.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Envelope";"";""
"005696";"SEM TÍTULO";"";"Cartão, dimensões 18 x 8,5 cm, 1979, Rosie Thompson.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005704";"SEM TÍTULO";"";"Impresso, dimensões 28 x 21,4 cm, 1979, Rosie Thompson.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Impresso";"";""
"005708";"SEM TÍTULO";"";"Xerox e carimbo sobre papel, dimensões 8,5 x 9,5 cm, 1976, Samaral.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Xerox";"";""
"005709";"SEM TÍTULO";"";"Envelope, dimensões 12,2 x 15,2 cm, 1976, Samaral.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Envelope";"";""
"005717";"SEM TÍTULO";"";"Cartão postal, dimensões 15,5 x 10,6 cm, 1979, Tomasz Schulz.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005718";"SEM TÍTULO";"";"Envelope, dimensões 11,5 x 16 cm, 1978, Tomasz Schulz.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Envelope";"";""
"005720";"SEM TÍTULO";"";"Envelope, dimensões 17,8 x 24,8, 1977, Tomasz Schulz.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Envelope";"";""
"005721";"SEM TÍTULO";"";"Impressão offset sobre papel, dimensões 13 x 18 cm, 1970, Vagner Dante Veloni.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Impresso";"";""
"005722";"SEM TÍTULO";"";"Colagem sobre cartão postal, dimensões 11 x 15 cm, 1978, Vânia Lucila Valério.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005723";"SEM TÍTULO";"";"Colagem sobre cartão postal, dimensões 15 x 10,9 cm, 1978, Vânia Lucila Valério.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"005777";"SEM TÍTULO";"";"Ready made, dimensões 13 x 10 cm, 1978, Daniel Santiago.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006045";"SEM TÍTULO";"";"Cartão postal, dimensões 10 x 21 cm, 2004, Anna Boschi.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006047";"SEM TÍTULO";"";"Fotografia, dimensões 20 x 29,5 cm, 2006, Antonella Forte.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Fotografia";"";""
"006049";"SEM TÍTULO";"Série ""Fragmentos""";"Cartão postal, dimensões 15 x 10 cm, fotografia, 2005, Célia Albuquerque.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006050";"SEM TÍTULO";"Série ""Fragmentos""";"Cartão postal, dimensóes 10 x 15 cm, fotografia, 2005, Célia Albuquerque.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006052";"SEM TÍTULO";"Série ""Fragmentos""";"Obra da série ""Fragmentos"" exposta na Capitania das Artes - Natal - RN em julho de 2005.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006053";"SEM TÍTULO";"Série ""Fragmentos""";"Cartão postal, dimensões 15 x 10 cm, fotografia, 2005, Célia Albuquerque.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006054";"SEM TÍTULO";"Série ""Fragmentos""";"Cartão postal, dimensões 15 x 10 cm, fotografia, 2005, Célia Albuquerque.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006055";"SEM TÍTULO";"Série ""Fragmentos""";"Cartão postal, dimensões 15 x 10 cm, fotografia, 2005, Célia Albuquerque.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006057";"SEM TÍTULO";"Série ""Fragmentos""";"Cartão postal, dimensões 15 x 10 cm, fotografia, 2005, Célia Albuquerque.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006061";"SEM TÍTULO";"Série ""Fragmentos""";"Cartão postal, dimensões 15 x 10 cm, fotografia, 2005, Célia Albuquerque.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006063";"SEM TÍTULO";"Série ""Fragmentos""";"Cartão postal, dimensões 15 x 10 cm, fotografia, 2005, Célia Albuquerque.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006066";"SEM TÍTULO";"Série ""Fragmentos""";"Cartão postal, dimensões 15 x 10 cm, fotografia, 2005, Célia Albuquerque.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006069";"SEM TÍTULO";"Série ""Fragmentos""";"Cartão postal, dimensões 15 x 10 cm, fotografia, 2005, Célia Albuquerque.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006082";"SEM TÍTULO";"Série ""Fragmentos""";"Cartão postal, dimensões 15 x 10 cm, fotografia, 2005, Célia Albuquerque.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006085";"SEM TÍTULO";"";"Arte postal, dimensões 10 x 14 cm, mista sobre papel, 2006, Constança Lucas.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006086";"SEM TÍTULO";"";"Arte postal, dimensões 10 x 14 cm, mista sobre papel, 2006, Constança Lucas.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006087";"SEM TÍTULO";"";"Arte postal, dimensões 14 x 10 cm, impressão sobre cartão, 2006, Constança Lucas.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006088";"SEM TÍTULO";"";"Arte postal, dimensões 14 x 10 cm, impressão sobre cartão, 2006, Constança Lucas.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006089";"SEM TÍTULO";"";"Arte postal, dimensões 14 x 10 cm, impressão sobre cartão, 2006, Constança Lucas.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006090";"SEM TÍTULO";"";"Arte postal, dimensões 14 x 10 cm, impressão sobre cartão, 2006, Constança Lucas.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006091";"SEM TÍTULO";"";"Envelope, dimensões 11,5 x 16 cm, sem data, Constança Lucas.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Envelope";"";""
"006092";"SEM TÍTULO";"";"Arte postal, dimensões 11 x 15,5 cm, impressão gráfica sobre cartão, 2004, Constança Lucas.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006093";"SEM TÍTULO";"";"Arte postal, dimensões 11 x 15,5 cm, impressão gráfica sobre cartão, 2004, Constança Lucas.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006094";"SEM TÍTULO";"";"Arte postal, dimensões 11 x 15,5 cm, impressão gráfica sobre cartão, 2004, Constança Lucas.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006095";"SEM TÍTULO";"";"Arte postal, dimensões 11 x 15,5 cm, impressão gráfica sobre cartão, 2004, Constança Lucas.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"006096";"SEM TÍTULO";"";"Envelope, dimensões 16 x 22,5 cm, mista sobre envelope, 2006, Constança Lucas.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Envelope";"";""
"006097";"SEM TÍTULO";"";"Mista sobre papel, dimensões 38 x 51,5 cm, 2006, Cristina Dias Ferrari.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Colagem";"";""
"006098";"SEM TÍTULO";"";"Envelope, dimensões 33 x 44 cm, mista sobre envelope, 2006, Cristina Dias Ferrari.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Envelope";"";""
"001690";"S/TÍTULO";"";"Impresso, produzido na década de 70. AARON FLORES.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Impresso";"";""
"001724";"TEXTUALIDAD, num. 1";"";"Envelope, medindo 19 x 14 cm, produzido no ano de 1979. DÁMASO OGAZ";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Envelope";"";""
"005699";"Tongue and cheek print";"";"Impresso, dimensões 14 x 21,5 cm, 1979, Rosie Thompson.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Impresso";"";""
"005735";"V.E.C. - ITALY";"";"Impressão e carimbos sobre papel, dimensões 4,5 x 22,5, 1979, Vittore Barone.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Impresso";"";""
"001728";"WALK TIME IS IT ? ";"";"Cartão postal, medindo  28 x 21,5 cm, produzido no ano de 1979. DÁMASO OGAZ";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Cartão";"";""
"001746";"WOFFORD COLLEGE";"";"Impresso, medindo 28 x 21,7 cm, produzido no ano de 1979. FRANK J. ANDERSON";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Impresso";"";""
"005964";"XEROXART";"";"Xerox sobre papel, dimensões 30 x 21 cm, sem data, Anchieta da Silva Rolim.";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte Correio";"";"Xerox";"";""
"001895";"AS DIMENSÕES DO MEDO CONTEMPORÂNEO";"";"Arte digital, medindo 29 x 42 cm, produzida em 2017. CIBELE OLIVEIRA";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte digital";"";"Arte Digital";"";""
"001897";"HOMENAGEM PÓSTUMA A SYMUNDO BAUMAN";"";"Arte digital, medindo 49,5 x 49,5 cm, produzida em 2017. CIBELE OLIVEIRA";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte digital";"";"Arte Digital";"";""
"001689";"METAMORFOSE URBANA EM TEMPOR LIQUÍDOS";"";"Arte digital, medindo 60 x 42 cm, produzida em 2017. FRANÇOISE VALERY E CIBELE DE OLIVEIRA";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte digital";"";"Arte Digital";"";""
"001896";"NA DOBRA DO TEMPO EXPERIÊNCIA DE MORTE E NASCIMENTO";"";"Assemblage, medindo 20 x 27 cm, produzida em 2009. CIBELE OLIVEIRA";"Núcleo de Arte e Cultura";"BOM";"EM_ACERVO";"";"Arte digital";"";"Arte Digital";"";""
"001508";"Figura feminina de pé em posição frontal. Na cabeça carrega ";"";"Figura feminina de pé em posição frontal. Na cabeça carrega uma coroa, segura com a mão esquerda uma bandeja com dois olhos pousados e uma palma na mão direita.  Veste uma sobre-túnica vermelha, com uma túnica verde por baixo. A base da imagem tem uma forma retangular.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"Arte Sacra";"";"ARTE etnografica";"";""
"001509";"Figura masculina, de pé, em posição frontal. Cabeça ereta, c";"";"Figura masculina, de pé, em posição frontal. Cabeça ereta, com tonsura. Segura com a mão esquerda um livro. Ausência da mão direita . Veste capa preta com detalhes dourados, sobre túnica branca e estola com detalhes dourados. Esta sobre base na cor rosa.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"Arte Sacra";"";"ARTE etnografica";"";""
"001507";"Figura masculina de pé em posição frontal, com as mãos posta";"";"Figura masculina de pé em posição frontal, com as mãos postas sobre o peito.  Veste uma túnica branca com vermelho. A base da imagem tem uma forma retangular.";"Museu Câmara Cascudo";"REGULAR";"EM_ACERVO";"";"Arte Sacra";"";"ARTE etnografica";"";""
